company_id,industry,years_in_business,num_employees,annual_revenue,current_ratio,debt_to_equity,interest_coverage,profit_margin,asset_turnover,operating_cash_flow,working_capital,primary_bank_relationship_years,num_banking_products,credit_line_amount,credit_utilization,outstanding_loans,days_past_due,payment_delays_12m,geographic_risk,market_competition,management_quality,sme_credit_score,default_probability,is_default,observation_date,gdp_growth,unemployment_rate,interest_rate,credit_spread,vix,macro_risk_factor
SME_08592,Manufacturing,10.7,20,3606229.23,1.0,0.14,2.52,0.0799,1.73,284715.28,621474.84,7.3,1,1184559.16,0.1068,126520.59,30,0,Low,Medium,8.6,677,0.017466681976188937,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_08593,Retail Trade,2.3,5,300672.3,1.48,1.12,1.69,0.1451,1.75,37450.31,39283.97,1.0,2,112835.51,0.301,33963.13,0,0,Low,Medium,9.8,639,0.013601018701940635,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_08594,Healthcare,13.0,23,4082504.81,2.33,0.33,2.76,-0.0093,0.26,-39428.49,920063.34,4.7,2,898908.73,0.0962,86511.48,0,0,Low,Medium,5.6,635,0.013116159321655989,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_08595,Healthcare,16.1,15,1001392.63,1.57,0.48,2.79,0.1502,2.45,121898.14,153659.83,10.9,2,347873.4,0.3189,110947.53,90,1,Low,Low,5.5,696,0.0019021263079771436,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_08596,Retail Trade,7.8,103,6864410.84,2.3,1.1,3.85,0.0474,0.54,390261.89,1370328.02,2.7,2,1393858.89,0.5036,701888.71,120,0,High,Medium,5.9,664,0.02296142077572801,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_08597,Retail Trade,7.2,18,1463056.74,0.57,0.94,0.74,0.1243,2.65,224959.74,138710.9,6.2,1,460446.95,0.6009,276688.81,0,0,Low,Medium,6.2,603,0.06118196548997584,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_08598,Education,3.3,7,1355807.79,1.77,0.44,3.32,0.0329,0.92,43056.24,78761.61,2.2,5,322614.91,0.286,92254.46,0,1,Low,Low,6.9,635,0.02253336984158755,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_08599,Construction,1.0,1,165075.29,2.34,3.0,7.13,0.1084,1.2,21871.78,14089.68,1.0,2,30348.8,0.428,12988.42,30,0,Low,Medium,6.9,654,0.04261008988250176,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7414076186699331
SME_08600,Real Estate,24.2,26,1922837.95,1.15,0.44,2.17,-0.038,0.7,-61914.36,174138.33,21.6,1,406781.24,0.2295,93345.62,30,2,Low,High,8.5,562,0.06767726094628207,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_08601,Professional Services,17.1,39,5099720.32,0.85,0.9,4.31,0.0659,2.28,350232.13,626078.98,14.2,1,1180333.16,0.257,303348.93,0,0,Low,High,7.7,670,0.014455783605956889,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_08602,Finance,7.0,1,245816.12,2.48,0.39,10.04,0.1164,2.95,23080.89,23218.85,5.3,5,59336.43,0.2828,16780.86,0,2,High,High,6.9,735,0.004714792253054561,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_08603,Transportation,1.9,3,168315.81,1.57,0.38,5.49,0.0072,1.89,1378.7,41104.37,1.0,4,34214.92,0.1524,5215.72,60,1,Medium,Low,4.8,617,0.04807990905204615,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_08604,Other Services,7.5,2,205282.83,2.01,0.71,10.42,0.0924,1.87,15477.9,44981.83,3.6,3,35714.81,0.3923,14009.52,0,0,Low,Medium,9.6,747,0.005827946401771567,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_08605,Construction,2.3,4,320218.09,0.5,0.4,4.73,0.1222,4.0,32173.57,66259.62,1.1,5,48858.96,0.8309,40597.07,0,0,Low,Medium,7.3,613,0.11389683773248026,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_08606,Technology,2.8,2,435186.01,0.5,0.35,8.19,0.1469,2.06,53885.61,75748.32,1.9,2,183324.03,0.6142,112600.65,30,0,Medium,High,9.2,665,0.022559122988375747,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_08607,Real Estate,18.1,15,1676709.43,1.74,0.86,3.62,0.197,0.61,307981.54,398634.32,11.0,1,380327.9,0.4312,163994.5,0,0,Low,High,6.0,712,0.0024403941700946235,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_08608,Retail Trade,2.5,8,565416.44,1.23,1.57,6.99,0.0512,0.46,32619.6,50982.2,1.0,7,107415.94,0.6914,74272.22,0,0,Medium,Medium,6.7,616,0.11203802639690037,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_08609,Healthcare,18.2,6,604490.08,0.5,1.29,1.96,0.0693,1.93,47482.4,125934.21,13.4,1,232721.49,0.1305,30365.05,0,0,Low,Medium,4.6,631,0.02964636402788507,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_08610,Manufacturing,5.6,41,2679697.16,1.35,0.93,14.27,0.1142,0.45,311718.19,374812.16,2.6,4,651656.92,0.3488,227311.79,0,0,High,Medium,4.8,709,0.009501896172225662,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_08611,Manufacturing,5.1,2,167953.44,4.12,1.01,3.95,-0.013,0.66,-2162.23,18215.89,2.8,2,17188.78,0.5509,9469.15,0,2,Medium,Medium,4.7,575,0.07044402035101217,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_08612,Transportation,1.0,2,132244.47,2.7,0.55,8.18,0.1007,0.49,11810.25,15799.99,1.0,3,16135.56,0.686,11068.93,30,0,Medium,Medium,7.4,707,0.017515529047332484,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.7947300920328391
SME_08613,Manufacturing,1.2,7,877229.92,0.77,0.65,5.08,0.0216,1.53,16785.99,194083.47,1.0,6,97927.85,0.6173,60453.93,0,1,Low,Medium,8.4,574,0.19979753663248734,1,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
SME_08614,Technology,1.0,1,100000.0,0.5,0.28,6.33,0.0821,0.58,9693.61,12027.57,1.0,6,29666.98,0.8629,25600.3,0,0,Medium,Medium,6.9,623,0.10121960316195809,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_08615,Retail Trade,1.0,1,100000.0,2.6,0.34,2.65,0.164,1.87,16733.72,7546.7,1.0,3,36789.07,0.1431,5264.45,0,2,Low,High,9.2,668,0.009385060629772417,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_08616,Real Estate,3.3,3,583877.8,1.07,0.39,4.92,0.1838,2.54,111848.28,41579.36,2.7,3,273342.13,0.0772,21107.32,30,0,Low,Medium,9.8,673,0.01465794693357358,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_08617,Retail Trade,16.7,7,599363.82,2.04,0.98,4.13,0.0457,0.58,24126.01,147208.75,9.5,1,143837.93,0.4811,69198.64,30,0,Medium,Low,6.4,690,0.009891694195087408,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_08618,Other Services,7.2,21,681515.34,1.31,0.14,5.65,0.1039,1.31,88204.96,90656.43,3.3,7,103978.47,0.113,11753.4,90,0,High,Low,6.2,706,0.010346049005183017,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_08619,Education,32.2,139,8719604.72,3.52,0.1,8.02,0.049,1.65,479501.43,710566.21,19.0,1,2514136.86,0.3841,965642.39,0,2,Medium,Medium,8.8,740,0.0035050093876323536,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_08620,Manufacturing,2.8,7,846885.54,1.65,1.42,11.19,0.0262,0.7,21323.35,130467.85,1.4,4,236097.39,0.2699,63725.77,60,0,Low,High,8.6,651,0.03480085178333212,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_08621,Other Services,1.3,2,211544.07,1.6,1.51,6.3,0.0611,0.69,15781.81,18278.24,1.0,1,93021.03,0.3916,36428.46,0,0,Low,High,9.3,653,0.03078795262790636,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_08622,Food Services,5.8,11,401854.15,0.99,0.26,14.25,0.1058,0.81,50764.77,60528.48,3.9,4,183756.02,0.4511,82888.73,0,2,Low,High,8.2,696,0.026464004426941197,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_08623,Retail Trade,2.9,3,218481.54,3.1,1.0,3.8,-0.0247,0.48,-4352.04,35565.51,1.2,3,93302.66,0.1523,14207.68,0,0,Low,High,3.7,582,0.07711459601866447,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_08624,Real Estate,1.4,1,129791.32,0.91,0.53,9.86,0.0777,1.77,8298.97,12140.36,1.0,2,49012.0,0.2202,10794.39,0,0,Medium,Medium,4.7,693,0.04027904498963864,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_08625,Transportation,5.2,3,465307.78,2.85,1.1,8.29,0.1482,0.95,86671.7,61561.03,4.3,3,128403.15,0.2253,28932.39,0,0,Medium,Medium,8.4,721,0.004704661522264663,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_08626,Healthcare,2.8,21,3391481.47,4.09,0.1,8.78,0.1515,0.55,464385.86,396480.69,1.0,2,1259067.51,0.3153,397044.8,0,2,Low,Low,8.4,729,0.003512581938778473,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_08627,Retail Trade,10.8,4,157612.68,3.13,0.34,4.12,0.0962,1.47,13350.3,9091.77,5.3,1,44254.02,0.2365,10464.9,0,1,Low,Low,10.0,714,0.006438930127171287,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_08628,Manufacturing,1.4,1,100000.0,0.98,0.55,3.98,0.0898,1.75,7701.21,14479.26,1.0,4,24564.47,0.2292,5629.14,0,1,Low,Medium,5.8,643,0.04348827825491905,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_08629,Retail Trade,3.6,53,4673483.65,1.02,0.7,5.29,0.1198,0.81,485740.47,547613.89,1.2,5,1571441.72,0.8012,1259042.88,0,3,Low,Medium,6.4,606,0.06916490314146789,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_08630,Food Services,18.0,64,4930277.03,0.5,0.49,6.88,0.0512,2.95,274719.74,647617.37,11.2,4,1486419.63,0.1525,226724.2,0,1,Low,Medium,7.1,666,0.03596159543498355,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_08631,Manufacturing,1.0,2,178110.17,0.5,0.83,7.19,0.009,1.34,1997.61,32211.2,1.0,3,83776.81,0.5971,50024.32,60,1,Low,High,6.8,564,0.275400573762938,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_08632,Food Services,8.9,13,2201217.52,1.49,0.24,11.22,0.0677,1.87,146858.12,127877.86,7.5,1,255378.51,0.3703,94566.77,0,1,Medium,Medium,4.7,727,0.010483163025432674,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_08633,Retail Trade,5.1,5,510823.35,1.72,0.4,16.08,0.0067,2.76,4042.39,107896.47,2.4,1,159255.22,0.3518,56029.77,120,0,Low,Medium,4.9,671,0.027387672102526715,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_08634,Healthcare,1.0,2,189867.88,0.82,1.56,4.03,0.1867,0.93,45951.47,15263.94,1.0,2,22061.91,0.1719,3791.95,0,0,Low,Medium,8.6,615,0.030169320353151435,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_08635,Education,11.5,5,522164.7,2.34,0.57,4.08,0.1088,1.22,68183.54,122880.68,3.9,3,225168.56,0.5528,124484.32,0,2,Low,High,7.1,693,0.004676309578779816,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_08636,Healthcare,13.1,4,431568.42,0.5,2.29,5.59,0.1277,1.63,55274.41,75904.1,7.0,2,206659.5,0.0802,16581.6,0,1,Low,High,7.6,613,0.027024896432837796,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_08637,Other Services,1.3,1,100000.0,0.81,0.61,5.02,0.1471,3.04,15120.14,20534.25,1.0,3,35459.47,0.165,5851.27,0,1,Low,Medium,5.9,642,0.024370549661640727,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_08638,Food Services,13.7,19,979077.76,0.5,0.93,3.56,0.1454,0.96,138312.52,95863.83,5.2,4,287473.73,0.1133,32562.08,0,1,Medium,High,6.8,639,0.01648367514815631,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_08639,Healthcare,1.9,1,132378.85,1.69,1.03,1.24,0.0158,0.66,2375.73,9970.24,1.0,3,58597.62,0.186,10897.58,30,1,Low,Low,5.7,577,0.04944960632970825,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_08640,Construction,11.7,32,1890604.65,1.0,0.42,9.5,0.126,0.31,247759.84,138978.18,6.7,1,362125.14,0.3212,116305.03,0,1,Low,High,8.3,716,0.008753779131914097,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_08641,Transportation,33.4,33,2712767.73,0.5,0.87,3.62,0.1744,1.5,533510.16,209517.95,24.0,1,1118171.31,0.3698,413475.81,0,1,Low,High,8.3,657,0.010470772043933697,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_08642,Manufacturing,9.5,3,320962.54,1.48,0.66,2.68,-0.0184,0.2,-5595.58,37670.68,3.7,3,157254.27,0.7258,114137.89,0,2,High,Medium,6.5,543,0.0850298557238572,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_08643,Retail Trade,2.8,1,102698.98,0.5,1.0,8.03,0.0645,1.05,7988.92,10545.78,1.1,6,35202.4,0.4156,14631.45,30,0,Medium,Medium,5.3,645,0.08555092419732648,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_08644,Retail Trade,5.0,9,854437.48,0.8,2.32,3.73,0.1226,1.13,131262.59,195781.23,4.1,7,270000.83,0.4906,132472.47,60,0,Medium,High,7.6,599,0.090926170511211,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.7947300920328391
SME_08645,Manufacturing,13.2,4,626776.59,1.89,1.76,3.52,0.0987,2.46,75806.91,45489.51,6.9,1,139524.58,0.3633,50683.5,0,0,Medium,High,6.5,679,0.0074741989541352175,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_08646,Retail Trade,1.0,2,101053.07,1.93,0.81,5.76,0.132,3.21,12036.37,20838.22,1.0,5,49400.61,0.4332,21398.57,0,0,Medium,High,10.0,696,0.010682585944236937,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_08647,Retail Trade,10.8,2,138896.38,2.02,1.04,8.26,0.1414,1.94,25331.29,22411.44,5.0,3,31427.95,0.1532,4816.19,0,0,Medium,High,10.0,736,0.0030518788701727403,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_08648,Retail Trade,1.0,1,100000.0,1.96,0.31,4.71,0.0285,1.76,2303.82,7119.82,1.0,2,32992.13,0.6597,21766.28,0,1,High,Low,6.1,631,0.06061112750847152,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_08649,Professional Services,4.8,88,11644288.22,2.19,0.89,7.25,0.0806,0.46,845146.94,2477761.44,1.7,2,3936552.73,0.0676,266294.86,0,0,Low,Low,7.9,718,0.008206643961729293,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_08650,Transportation,1.8,2,103462.54,3.25,1.38,6.59,0.051,2.34,4763.67,18933.02,1.4,4,26564.67,0.0924,2454.46,0,1,Low,Low,6.3,656,0.03242573114178503,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_08651,Retail Trade,6.9,2,103129.28,3.27,2.57,2.72,-0.001,0.32,-126.8,13622.75,5.5,4,43187.34,0.3191,13782.11,0,2,Low,Medium,7.0,540,0.1323889230408688,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7414076186699331
SME_08652,Professional Services,18.6,195,16099634.35,1.39,0.91,5.87,0.1368,0.32,2144289.71,3453970.71,11.2,2,6344442.42,0.0403,255423.3,0,3,Low,Medium,8.9,686,0.0031384552722154824,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_08653,Retail Trade,8.1,1,100000.0,2.74,0.14,4.24,0.0806,3.4,7660.45,12540.56,6.1,5,18032.9,0.2209,3982.94,0,0,Low,Medium,8.5,724,0.008819505415614787,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_08654,Other Services,30.0,377,25000000.0,1.8,0.94,4.48,0.2027,2.55,5675063.96,6022312.36,24.5,4,8980499.61,0.0993,891701.34,30,0,Low,Medium,8.5,724,0.0018396379684592885,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_08655,Retail Trade,24.8,30,2766457.0,1.04,0.86,15.49,0.1962,0.41,678914.36,399739.5,18.8,1,1163173.44,0.2902,337520.77,0,0,Low,Medium,7.5,735,0.003736760854717071,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_08656,Transportation,10.1,38,2602779.53,0.88,1.11,6.41,-0.0098,0.8,-27712.01,322578.71,7.6,1,467285.81,0.2587,120892.86,0,0,Low,High,7.4,588,0.08712328127852371,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_08657,Retail Trade,18.5,94,6338400.29,5.0,0.52,9.56,-0.0055,1.48,-38619.17,753971.47,14.1,4,3130048.7,0.2902,908273.24,60,3,High,Medium,6.9,670,0.014011529726729453,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_08658,Transportation,5.3,6,283900.82,2.51,0.2,5.27,0.1536,1.09,39205.55,34231.72,2.6,1,132324.76,0.4837,64001.13,0,1,High,High,6.6,714,0.0051109814671707,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_08659,Healthcare,1.8,1,222198.48,0.64,0.29,6.68,0.0359,0.66,8288.47,28260.57,1.6,2,97966.81,0.2548,24964.95,0,1,Low,Medium,5.7,620,0.08318460789456149,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_08660,Transportation,8.4,14,953739.32,0.87,0.47,1.39,0.043,2.15,40347.22,191212.74,3.3,1,389999.39,0.6614,257928.48,30,1,Low,Medium,7.3,589,0.10035623229149182,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
