company_id,industry,years_established,num_employees,is_public,market_cap,annual_revenue,current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,times_interest_earned,net_profit_margin,roa,roe,asset_turnover,inventory_turnover,operating_cash_flow,free_cash_flow,credit_rating,num_banking_relationships,primary_bank_relationship_years,total_credit_facilities,committed_facilities,utilization_rate,outstanding_debt,geographic_diversification,regulatory_environment,market_position,esg_score,corporate_credit_score,default_probability,is_default,observation_date,gdp_growth,unemployment_rate,interest_rate,credit_spread,vix,macro_risk_factor
CORP_1630,Financial Services,5,2599,1,11904633985.91,894887639.35,1.11,0.8,0.52,0.75,0.473,3.93,0.0869,0.0641,0.1142,1.18,2.0,86219443.69,68951414.35,A-,5,2.5,89881394.93,56835700.57,0.575,32682842.41,Regional,High,Leader,64,744,0.006812132139628474,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8785246560659119
CORP_1631,Financial Services,25,4903,1,395538569.73,911877908.48,1.24,0.83,0.28,2.38,0.6169,6.01,0.0176,0.1702,0.6,0.43,5.01,18830506.39,12503266.97,CCC-,8,19.8,148334540.25,113460643.89,0.1572,17840199.73,Regional,Medium,Average,88,489,0.16345388916831108,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,0.896925944554073
CORP_1632,Technology,18,2214,0,0.0,323058464.11,1.25,0.8,0.5,0.37,0.3006,8.82,0.0307,0.0099,0.0127,3.0,5.33,11650238.14,9137123.38,A+,8,4.6,65672738.07,57198177.32,0.2419,13835800.16,Domestic,High,Leader,49,809,0.0020860252994877623,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.83086863700811
CORP_1633,Telecommunications,23,3076,1,2914591034.35,1243901600.16,1.65,1.11,0.65,0.46,0.2894,9.49,0.2203,0.0635,0.0843,0.3,2.98,326696609.38,248081667.01,BBB-,2,13.8,206807225.23,143748230.58,0.0054,782647.63,Global,High,Leader,85,727,0.005426165727725422,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7088330920178042
CORP_1634,Real Estate,53,4073,1,108543278.97,506125862.76,0.8,0.52,0.16,2.32,0.6674,8.47,0.1234,0.0744,0.2589,1.13,3.19,76774415.13,65037976.53,A-,7,19.3,138189122.79,90511819.05,0.2915,26384358.66,Regional,Medium,Average,36,729,0.011011933073275951,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_1635,Healthcare,19,5593,0,0.0,687920447.2,1.39,0.94,0.55,0.71,0.4868,7.56,0.2036,0.1639,0.2893,1.58,9.86,158819010.39,124504995.21,BB-,1,6.0,147035055.66,104644358.84,0.2901,30355409.56,Regional,Medium,Strong,49,656,0.014292001602228637,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_1636,Media,12,2170,0,0.0,269097088.92,2.45,1.88,1.15,0.7,0.4355,5.57,0.2361,0.111,0.1584,0.75,6.69,80588109.02,50795688.04,BBB+,11,8.5,73182298.1,63138626.3,0.0835,5271052.57,Regional,Medium,Leader,53,758,0.004141722030519592,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_1637,Financial Services,5,500,0,0.0,315258457.24,0.89,0.77,0.53,0.72,0.3343,2.49,-0.0138,0.0998,0.1515,1.41,3.3,-6041593.18,-4122504.34,A,10,3.2,35111061.95,25116897.67,0.0582,1460608.76,Global,Low,Average,74,747,0.0036842506618537316,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,0.896925944554073
CORP_1638,Technology,5,500,0,0.0,549066576.97,2.29,1.38,0.59,1.45,0.547,12.71,0.1795,0.1287,0.3177,1.75,2.0,132204259.34,100427883.51,BB+,6,3.9,29651341.59,24536959.56,0.3544,8695167.51,Global,Low,Leader,47,719,0.0018743950048764563,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_1639,Consumer Goods,12,2412,0,0.0,661622742.91,0.8,0.67,0.31,0.1,0.0837,11.94,0.0383,0.1828,0.2284,0.59,2.44,31195900.11,24419831.06,AA-,7,5.6,134625542.04,81022382.46,0.1815,14706244.52,Regional,Low,Average,66,850,0.00022879296344960082,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_1640,Healthcare,77,4095,1,572196525.99,994461433.32,2.52,2.12,1.43,0.94,0.5316,5.25,0.1636,0.2181,0.3788,0.3,6.35,179289005.52,137252574.67,BBB-,6,51.5,127347071.09,78542280.72,0.4171,32760604.14,Domestic,Medium,Leader,69,733,0.004439256553942122,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7410030339756155
CORP_1641,Media,43,3716,1,1017871163.26,249714819.73,2.14,1.75,0.68,2.25,0.7925,8.63,0.1551,0.1541,0.4226,0.3,5.2,44127247.28,32119550.32,BBB-,2,9.4,36181215.72,31195838.8,0.2715,8469807.54,Global,High,Average,61,698,0.011591068021038228,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8785246560659119
CORP_1642,Telecommunications,6,13163,1,162200228.93,7389091659.52,1.76,1.18,0.53,0.69,0.3676,6.87,0.2383,0.0293,0.0522,1.34,9.53,2216655483.31,1924862308.98,A+,7,3.7,1204755567.8,847289791.07,0.4198,355701712.42,Global,High,Average,83,785,0.00408943361845527,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.7758461619374679
CORP_1643,Financial Services,66,1303,0,0.0,249181130.86,1.92,1.3,0.61,0.26,0.2124,11.81,0.04,0.1241,0.1734,0.75,5.43,11195322.76,7276818.75,AA,2,16.2,72058140.7,56222162.95,0.1652,9289679.49,Global,Low,Average,39,850,0.00017651500573362646,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.8291414560507036
CORP_1644,Utilities,8,4757,1,530748980.58,520097876.85,0.8,0.55,0.3,1.21,0.6086,12.34,0.1171,0.0204,0.048,0.96,2.0,76843077.7,57063255.59,AA-,2,3.8,133563287.67,82579659.13,0.2298,18980517.0,Global,Low,Strong,62,816,0.000715282464462061,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.8376130979100156
CORP_1645,Energy,5,6910,1,458397384.32,1015264745.42,1.58,1.03,0.44,0.8,0.4373,8.83,0.1597,0.1392,0.296,2.23,7.44,197228430.42,144881813.09,A-,5,2.0,165612420.85,100326795.89,0.0538,5398735.83,Regional,High,Average,74,772,0.002842125506476417,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
CORP_1646,Manufacturing,9,1599,0,0.0,300091772.62,1.9,1.19,0.71,0.83,0.5142,6.77,0.1131,0.0461,0.0679,0.95,8.03,41556657.33,27062691.46,BB+,3,7.0,20770718.62,14121125.51,0.3028,4275337.78,Regional,Low,Average,52,667,0.033304014594270334,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_1647,Technology,22,2645,1,995601124.96,481126007.88,0.94,0.68,0.35,1.59,0.562,8.16,0.0466,0.0784,0.242,1.17,14.24,27905302.59,20624526.52,AA,7,11.8,48799042.63,37712350.37,0.4344,16382195.49,Global,Low,Strong,63,823,0.0008028351196176643,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8785246560659119
CORP_1648,Manufacturing,9,4348,1,397885613.57,1232619355.32,2.01,1.79,0.89,0.9,0.4492,5.13,0.0871,0.0711,0.124,0.3,3.15,127832305.32,97600179.88,BBB+,5,4.7,361304529.03,291589065.56,0.2134,62236289.45,Global,High,Leader,56,738,0.007507961120748955,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7410030339756155
CORP_1649,Aerospace,51,10755,1,59792229.7,2129274300.87,1.31,1.17,0.39,1.36,0.6842,4.3,0.0591,0.0225,0.0638,0.56,14.2,139306030.48,86167271.83,A-,9,36.4,113122506.94,95871028.54,0.1081,10364082.5,Regional,High,Average,80,721,0.022563011764341483,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9021123716377477
CORP_1650,Real Estate,11,3964,0,0.0,918420329.29,3.26,2.07,0.99,1.16,0.4999,1.19,0.0698,0.0413,0.101,2.69,3.67,73441962.02,48061851.45,BBB+,4,5.3,195209335.01,160424055.64,0.2969,47637800.88,Domestic,Low,Strong,62,710,0.03650899391014049,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9021123716377477
CORP_1651,Media,73,977,1,593269879.41,222669920.06,1.24,0.84,0.39,0.2,0.1798,4.48,0.1617,0.0358,0.0365,0.36,2.0,45557031.74,33110178.02,BBB+,2,48.4,13562450.83,9883566.15,0.5072,5013385.04,Domestic,Low,Average,74,732,0.021834797917835033,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.8291414560507036
CORP_1652,Energy,70,7466,1,199832716.96,2001529110.08,2.96,2.11,1.12,0.23,0.1682,8.34,0.2835,0.111,0.1516,0.3,4.1,792707955.19,676917943.82,BB-,8,43.6,365450845.23,254384730.4,0.083,21124427.55,Global,Low,Strong,83,687,0.01599897834947919,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.8962598579848741
CORP_1653,Healthcare,5,3465,1,28098245.74,348051996.55,1.02,0.74,0.23,1.58,0.5018,5.39,0.1412,0.1907,0.5573,1.2,6.16,62813477.14,45290163.83,BB+,5,3.1,28133905.42,21299953.9,0.1193,2541163.35,Global,Medium,Strong,84,661,0.013344713247657694,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.83086863700811
CORP_1654,Healthcare,5,4913,1,136766946.44,1541878986.29,1.18,1.06,0.51,0.75,0.3582,6.07,0.1541,-0.0113,-0.0159,0.3,3.3,271544785.67,224521832.34,BB+,7,2.0,186929863.45,145819311.32,0.0538,7840801.78,Regional,Medium,Leader,98,661,0.03388858297600399,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7644314135073977
CORP_1655,Transportation,50,7350,0,0.0,952564991.17,0.8,0.7,0.34,1.42,0.626,7.38,0.1043,0.0029,0.0059,0.43,4.59,121058954.81,97289651.58,BBB+,4,15.0,129321345.91,86058352.76,0.3714,31962315.15,Global,High,Weak,84,692,0.049148608314762414,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_1656,Telecommunications,62,21356,1,858848915.55,6785170688.91,1.84,1.11,0.66,1.89,0.7476,6.78,0.1214,0.047,0.1309,2.05,7.89,1132489657.12,751170006.32,BB,4,29.1,1520135081.98,1238653243.23,0.6627,820909393.07,Global,High,Strong,82,641,0.054320224099449727,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.807413970683563
CORP_1657,Consumer Goods,13,1198,0,0.0,192927589.68,2.13,1.69,0.74,0.22,0.1615,3.79,0.1601,0.0905,0.1243,0.54,5.32,39171434.9,32786728.39,A+,4,10.3,10689004.63,7284655.99,0.2534,1845576.84,Global,Low,Strong,57,801,0.0017869706339570719,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_1658,Manufacturing,83,7795,1,60592080.52,1578082197.71,0.8,0.6,0.32,1.55,0.5083,7.28,0.0526,-0.0069,-0.016,0.46,3.42,111458308.0,87681909.04,A+,6,59.5,110457302.48,90299363.92,0.2845,25686848.1,Regional,Medium,Average,34,768,0.008082962206069294,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.7758461619374679
CORP_1659,Manufacturing,18,2520,0,0.0,405655281.95,1.0,0.82,0.52,0.34,0.3025,11.03,0.1381,0.0697,0.106,0.89,7.1,75696825.22,67530249.18,A,6,4.9,66221849.52,46157062.14,0.458,21138504.95,Domestic,Medium,Average,51,795,0.001509888411962777,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_1660,Energy,82,4452,1,2230245972.89,825182129.44,0.96,0.73,0.34,0.18,0.1348,8.07,-0.0032,0.0304,0.0396,0.89,2.87,-3431566.66,-2065259.71,A-,5,65.5,246281297.35,173109139.56,0.0706,12226735.72,Regional,Low,Average,76,768,0.009326108812449253,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.8962598579848741
CORP_1661,Manufacturing,25,4445,0,0.0,482948817.08,1.58,0.99,0.42,0.78,0.3802,4.09,0.1792,0.1236,0.2564,3.0,15.44,99938003.69,87811454.37,BBB-,3,16.8,124359824.89,105431134.64,0.0963,10155279.29,Global,Medium,Average,39,690,0.011269261808876836,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_1662,Real Estate,5,1018,0,0.0,172688453.01,2.36,1.58,0.52,1.21,0.446,4.58,0.1674,0.1139,0.2176,1.88,4.77,34480129.97,25190278.19,B+,3,2.0,28317278.81,18559737.99,0.7793,14463008.73,Regional,Medium,Leader,49,621,0.05527271888339965,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
CORP_1663,Utilities,82,1360,1,11345288785.46,135505611.15,0.8,0.6,0.19,0.21,0.1885,8.5,0.0972,0.0905,0.1039,1.85,2.96,18383363.22,11751607.08,A,3,52.7,37010913.78,22679885.66,0.372,8436961.09,Regional,Low,Average,77,800,0.001111576874951448,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7088330920178042
CORP_1664,Financial Services,16,10373,0,0.0,6930695519.15,0.8,0.54,0.22,0.21,0.1932,6.2,0.2414,0.0474,0.0564,1.3,8.91,2017479871.52,1561203655.57,BBB+,8,5.5,821657211.01,532538653.56,0.1651,87897380.73,Regional,Medium,Average,51,727,0.012994191090764207,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_1665,Energy,40,2649,0,0.0,1384808399.09,2.56,1.67,1.09,2.5,0.7144,4.38,0.1827,0.0629,0.2385,0.59,2.0,322712076.3,285013109.46,A,4,20.0,396067274.27,280891353.65,0.1985,55757851.51,Global,Medium,Leader,86,753,0.008641000595876157,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_1666,Real Estate,96,2569,0,0.0,404562875.56,0.8,0.49,0.18,0.59,0.436,5.37,0.2147,0.0927,0.171,0.3,7.81,112279211.49,85694559.8,A+,7,56.0,101526866.13,70184287.5,0.1873,13148420.13,Regional,Medium,Strong,78,805,0.002274502173254077,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.8932096420214415
CORP_1667,Manufacturing,51,1132,1,2785403762.6,84659118.55,1.9,1.26,0.49,0.23,0.2148,3.13,0.0038,0.1194,0.1252,1.17,4.74,386754.36,311413.77,BBB+,6,19.1,17901314.39,13774453.91,0.2051,2824777.52,Regional,Low,Strong,79,749,0.005167761486642092,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_1668,Manufacturing,80,500,1,465223160.75,127649758.3,2.02,1.35,0.76,0.46,0.3201,7.1,0.148,0.0703,0.1175,1.27,3.65,23852633.6,17815809.67,A,2,54.8,29493225.81,18652198.5,0.6353,11849199.2,Domestic,Low,Strong,61,801,0.0025479264318355815,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_1669,Energy,12,1895,1,2521444286.48,306597048.01,1.55,0.93,0.35,0.8,0.4992,4.12,0.241,0.1576,0.2478,2.05,2.08,85631113.65,76310641.52,B,6,8.2,20728204.53,15928819.41,0.304,4842545.27,Regional,Low,Strong,74,597,0.10348678365288509,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.83086863700811
CORP_1670,Energy,5,17128,1,1151559151.8,3154627272.6,0.8,0.53,0.22,0.32,0.2865,11.63,0.1672,0.0212,0.0324,1.57,2.66,684391244.91,432105832.47,BBB,5,3.3,841148781.8,513079834.36,0.312,160092472.17,Global,Medium,Average,47,725,0.009391387852466602,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.8220648219250999
CORP_1671,Consumer Goods,5,4304,1,32641503049.68,515745930.38,0.97,0.59,0.31,0.65,0.3809,6.38,0.1002,0.25,0.4204,0.41,3.56,66738043.57,50435489.91,A,3,2.4,148018509.39,126933903.91,0.1661,21088263.73,Domestic,Medium,Leader,48,794,0.0011567757781122464,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_1672,Technology,24,2127,1,9252940963.89,900541546.52,0.95,0.69,0.28,1.41,0.5635,16.45,0.1946,0.128,0.3393,1.68,12.05,230451716.44,164725202.16,BB,7,5.7,171981994.02,103951366.92,0.3944,41002488.44,Regional,Low,Average,81,686,0.0028704769070568396,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_1673,Manufacturing,77,11612,1,74553105.76,2124297255.9,1.66,1.23,0.82,0.82,0.3846,6.73,-0.0163,0.0262,0.0483,2.03,2.0,-38491658.15,-28234263.55,A+,3,61.5,214546379.83,168536283.17,0.0754,12710222.08,Regional,Medium,Strong,66,799,0.004062830752932169,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8428896528747505
CORP_1674,Consumer Goods,25,7440,1,2454928706.85,2473923592.32,0.8,0.49,0.17,0.18,0.1339,7.14,0.1808,0.1042,0.1224,0.52,2.8,564077761.33,501781546.77,A-,5,14.7,330182430.84,241023664.47,0.2003,48269518.15,Regional,Low,Leader,88,781,0.001522341707263615,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8428896528747505
CORP_1675,Technology,37,1342,1,4285118492.89,363770037.72,2.18,1.49,1.01,0.99,0.5233,14.26,0.1036,0.0698,0.1663,0.44,3.17,44092591.08,34707314.3,BB+,10,25.5,69029527.12,53458751.97,0.2802,14977057.35,Global,Low,Average,73,714,0.0029899061992913712,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7088330920178042
CORP_1676,Financial Services,36,8133,1,192287495.12,3560913231.61,1.0,0.89,0.47,0.45,0.3179,5.3,0.1315,0.0981,0.1432,0.76,10.34,516942480.84,409930765.07,AA-,2,9.4,324705720.39,290215762.89,0.0189,5474246.52,Domestic,Medium,Average,55,814,0.0010719521027907665,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7410030339756155
CORP_1677,Telecommunications,5,8271,1,12116701909.04,5146079449.42,0.8,0.64,0.32,0.95,0.4805,8.85,0.1002,0.0729,0.1297,0.7,13.16,708129563.01,492757567.96,A,5,2.0,261133617.74,181904531.97,0.472,85857961.55,Domestic,Low,Strong,56,773,0.002358587009127843,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.8291414560507036
CORP_1678,Healthcare,50,500,1,2375137729.51,112383378.64,1.54,1.24,0.47,0.1,0.0947,8.21,0.1788,0.1496,0.1875,0.3,10.69,24621743.89,16456989.02,A-,9,10.4,21157639.41,13217531.0,0.0098,129837.33,Regional,Medium,Average,76,794,0.0015296236969538851,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
CORP_1679,Healthcare,19,7213,1,45870301.16,1825932995.43,1.45,1.3,0.79,0.86,0.4723,6.19,0.1825,0.1432,0.2234,0.53,5.2,456091038.83,383368600.07,A-,5,14.0,391063712.9,272503990.83,0.1999,54486173.44,Domestic,Low,Average,74,760,0.002730138767605214,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_1680,Technology,44,4071,1,514111219.18,882734607.76,2.18,1.32,0.73,0.61,0.431,6.85,0.1718,-0.0508,-0.0749,3.0,4.59,167569629.17,115810738.32,A+,6,24.5,111006493.28,74147721.16,0.079,5856712.32,Global,Medium,Average,64,782,0.007303841454082653,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8785246560659119
CORP_1681,Energy,13,11041,0,0.0,3352042508.54,1.85,1.45,0.75,0.1,0.0728,6.52,0.1505,0.1214,0.142,0.3,3.26,563834238.92,397336745.09,AA+,4,9.3,573972537.19,481742471.57,0.633,304961369.54,Regional,High,Strong,62,850,0.0004118292977205806,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.8376130979100156
CORP_1682,Technology,15,3695,1,4194823222.35,527557644.83,0.8,0.65,0.27,0.43,0.2697,7.23,0.1556,0.0656,0.0752,0.92,2.71,104005901.21,73058353.32,BBB,5,6.1,131295043.26,117959057.47,0.3804,44871538.67,Domestic,Medium,Leader,82,726,0.006276083755669619,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_1683,Transportation,37,500,1,19686515.38,136020111.83,0.8,0.49,0.31,0.18,0.1269,13.59,0.2461,0.0664,0.0651,1.51,10.31,43080644.17,36016011.17,BBB+,6,16.7,26099159.1,16690771.69,0.1813,3025398.35,Domestic,Medium,Strong,53,778,0.001310951150760983,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_1684,Telecommunications,7,9677,1,2753264084.94,2297714027.62,1.62,1.37,0.79,0.39,0.2408,5.62,0.0329,0.1402,0.2308,0.34,10.56,94999471.32,58526341.14,BBB+,5,3.1,486790633.55,292450830.98,0.2957,86463654.06,Global,Medium,Strong,54,751,0.003665280749713167,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.8376130979100156
